glottocode,pref_name_for_society,title,definition,category,var_id,code,code_description
lozi1239,Lozi,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,5.0,moderately strong inculcation (5 of 10)
lozi1239,Lozi,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,NA,Missing data
lozi1239,Lozi,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,NA,Missing data
lozi1239,Lozi,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
lozi1239,Lozi,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,NA,Missing data
lozi1239,Lozi,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,NA,Missing data
lugu1238,Luguru,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,NA,Missing data
lugu1238,Luguru,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,NA,Missing data
lugu1238,Luguru,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,NA,Missing data
lugu1238,Luguru,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,NA,Missing data
lugu1238,Luguru,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,NA,Missing data
lugu1238,Luguru,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
lugu1238,Luguru,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,NA,Missing data
lugu1238,Luguru,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,NA,Missing data
lugu1238,Luguru,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,NA,Missing data
lugu1238,Luguru,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,NA,Missing data
lugu1238,Luguru,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,NA,Missing data
lugu1238,Luguru,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,3.0,Slavery reported but not identified as hereditary or nonhereditary
lugu1238,Luguru,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,NA,Missing data
mala1542,Mala,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,0.0,absent
manc1252,Manchu,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,2.0,"Incipient or nonhereditary slavery, i.e., where slave status is temporary and not transmitted to the children of slaves"
manc1252,Manchu,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,NA,Missing data
manc1252,Manchu,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,5.0,moderately strong inculcation (5 of 10)
manc1252,Manchu,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,5.0,moderately strong inculcation (5 of 10)
manc1252,Manchu,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,NA,Missing data
manc1252,Manchu,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,5.0,moderately strong inculcation (5 of 10)
manc1252,Manchu,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,NA,Missing data
manc1252,Manchu,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,5.0,moderately strong inculcation (5 of 10)
manc1252,Manchu,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,5.0,moderately strong inculcation (5 of 10)
manc1252,Manchu,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,5.0,moderately strong inculcation (5 of 10)
manc1252,Manchu,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,5.0,moderately strong inculcation (5 of 10)
manc1252,Manchu,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,3.0,(3 of 10)
manc1252,Manchu,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
mand1446,Mandan,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,0.0,absent
mang1401,Mangarevans,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,1.0,present
maor1246,Māori,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,6.0,(6 of 10)
maor1246,Māori,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,5.0,moderately strong inculcation (5 of 10)
maor1246,Māori,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,5.0,moderately strong inculcation (5 of 10)
maor1246,Māori,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,2.0,(2 of 10)
maor1246,Māori,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,8.0,(8 of 10)
maor1246,Māori,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,2.0,(2 of 10)
maor1246,Māori,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,7.0,(7 of 10)
maor1246,Māori,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,5.0,moderately strong inculcation (5 of 10)
maor1246,Māori,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,2.0,(2 of 10)
maor1246,Māori,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,9.0,(9 of 10)
maor1246,Māori,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,9.0,(9 of 10)
maor1246,Māori,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,2.0,(2 of 10)
maor1246,Māori,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,2.0,"Incipient or nonhereditary slavery, i.e., where slave status is temporary and not transmitted to the children of slaves"
mapu1245,Mapuche,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,6.0,(6 of 10)
mapu1245,Mapuche,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,2.0,(2 of 10)
mapu1245,Mapuche,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,8.0,(8 of 10)
mapu1245,Mapuche,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,2.0,"Incipient or nonhereditary slavery, i.e., where slave status is temporary and not transmitted to the children of slaves"
mapu1245,Mapuche,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,5.0,moderately strong inculcation (5 of 10)
mapu1245,Mapuche,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,5.0,moderately strong inculcation (5 of 10)
mapu1245,Mapuche,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,8.0,(8 of 10)
mapu1245,Mapuche,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,2.0,(2 of 10)
mapu1245,Mapuche,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,8.0,(8 of 10)
mapu1245,Mapuche,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,8.0,(8 of 10)
mapu1245,Mapuche,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,6.0,(6 of 10)
mapu1245,Mapuche,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,8.0,(8 of 10)
mapu1245,Mapuche,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,8.0,(8 of 10)
mara1382,Maras,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,2.0,(2 of 10)
mara1382,Maras,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,2.0,(2 of 10)
mara1382,Maras,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,5.0,moderately strong inculcation (5 of 10)
mara1382,Maras,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,3.0,(3 of 10)
mara1382,Maras,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,5.0,moderately strong inculcation (5 of 10)
mara1382,Maras,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,4.0,(4 of 10)
mara1382,Maras,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,2.0,(2 of 10)
mara1382,Maras,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,4.0,Hereditary slavery present and of at least modest social significance
mara1382,Maras,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,3.0,(3 of 10)
mara1382,Maras,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,4.0,(4 of 10)
mara1382,Maras,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,4.0,(4 of 10)
mara1382,Maras,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,2.0,(2 of 10)
mara1382,Maras,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,4.0,(4 of 10)
mari1414,Madia,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,4.0,(4 of 10)
mari1414,Madia,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,4.0,(4 of 10)
mari1414,Madia,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,6.0,(6 of 10)
mari1414,Madia,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,4.0,(4 of 10)
